	dim1	dim2	pt
E322_362	1.0088681	-4.759997	0.45226
E696_53	8.325246	8.277394	0.06407
E894_473	1.3427473	-2.926228	0.59171
E503_142	5.9009404	6.7972894	0.17588
E31_505	-6.1109285	5.733465	0.63191
E457_484	-5.1025143	5.279551	0.60553
E168_650	0.0889952	-5.7279577	0.81407
E282_515	0.7818969	-3.0335972	0.64447
E49_126	6.9722824	6.473083	0.15578
E144_753	1.2230235	-6.581284	0.94347
E563_192	4.8088517	5.520476	0.23869
E515_214	2.0914273	3.553174	0.26633
E837_541	-0.5370558	2.7825167	0.67714
E276_526	0.1733637	-6.493341	0.65829
E644_740	-6.242319	6.09612	0.92714
E580_27	9.098643	8.639537	0.03141
E256_700	0.3403118	-6.0334935	0.87688
E77_267	1.0764365	3.2377772	0.33291
E418_316	1.6241755	1.86803	0.39447
E450_84	7.8654923	7.0805025	0.10302
E414_691	0.39803565	-6.3961883	0.86558
E493_110	6.83413	7.5237517	0.13568
E677_778	1.7608981	-6.425902	0.97487
E389_768	0.65752935	-7.1090946	0.96231
E862_104	6.85026	6.7719173	0.12814
E858_77	8.224016	8.732587	0.09422
E303_595	-7.4385624	6.0117393	0.74497
E319_277	2.3725357	2.728018	0.34548
E243_495	0.49414453	-4.5499024	0.61935
E859_365	-1.4834443	3.5630667	0.45603
E95_701	-7.4097567	5.4018087	0.87814
E131_244	1.6559666	2.0028148	0.30402
E453_355	1.2152392	0.83683336	0.44347
E500_499	1.1360892	-1.1379935	0.62437
E521_565	1.1259711	-0.7353085	0.70729
E240_760	-6.9905295	5.6202626	0.95226
E420_19	9.003428	9.010561	0.02136
E987_578	1.3091873	-5.6197133	0.72362
E762_385	-3.6422906	4.1300154	0.48116
E161_37	8.77555	8.92637	0.04397
E363_343	1.3313296	0.092760295	0.42839
E451_648	0.70640266	-5.698507	0.81156
E165_420	1.1145462	0.25760794	0.52513
E52_463	0.98690444	-2.7328322	0.57915
E596_642	1.3943608	-5.771467	0.80402
E624_727	0.2853744	-6.0823016	0.9108
E860_563	-6.784445	4.6652083	0.70477
E706_514	-4.9079394	4.8926578	0.64322
E744_685	0.15303923	-5.3264985	0.85804
E601_382	1.3834716	2.6570208	0.47739
E737_567	1.0028117	-5.6259875	0.7098
E153_239	2.0490441	2.9726849	0.29774
E803_78	7.609466	7.4388824	0.09548
E720_537	1.4263864	-4.5603776	0.67211
E505_209	3.241666	4.41774	0.26005
E209_737	0.35364544	-6.382356	0.92337
E629_222	0.90294147	2.058211	0.27638
E969_795	-6.5954323	6.357987	0.99623
E122_64	8.258935	7.528685	0.07789
E128_174	4.810418	4.324014	0.21608
E10_421	1.179895	-2.5272765	0.52638
E58_50	8.348467	7.923499	0.0603
E978_261	5.023981	5.5321383	0.32538
E547_615	0.7280341	-5.440734	0.7701
E823_17	9.140691	8.918032	0.01884
E174_26	8.937673	9.13606	0.03015
E900_204	4.418889	4.8616667	0.25377
E70_142	7.463819	6.2979326	0.17588
E199_549	-6.321591	4.6220746	0.68719
E891_132	5.9534497	5.4032016	0.16332
E814_720	-7.3185096	5.591584	0.90201
E337_583	-6.447391	5.209069	0.7299
E692_705	3.933123	4.8493314	0.88317
E904_17	9.162197	8.983358	0.01884
E359_60	8.218711	7.6483555	0.07286
E941_64	8.211554	8.186578	0.07789
E551_765	-6.9379773	6.138281	0.95854
E819_108	8.298126	7.111995	0.13317
E106_419	-5.4437795	4.898859	0.52387
E182_94	7.66497	7.0610175	0.11558
E564_30	9.019737	8.641088	0.03518
E246_676	-6.5822535	5.0243206	0.84673
E187_572	-6.2260294	4.5018253	0.71608
E695_14	9.17413	9.044783	0.01508
E852_483	-5.1555443	5.0866036	0.60427
E425_205	4.8028865	4.563845	0.25503
E854_400	1.2085756	-2.132837	0.5
E730_192	4.6581025	5.220987	0.23869
E830_334	1.4099909	0.8491957	0.41709
E660_795	-6.4082527	6.8386645	0.99623
E267_370	-3.8921497	4.3886724	0.46231
E810_71	7.5324464	7.594024	0.08668
E46_561	1.0070139	-4.671235	0.70226
E141_545	-4.665137	4.876598	0.68216
E368_8	9.261675	9.004877	0.00754
E219_710	-6.303367	6.3367357	0.88945
E464_674	0.67925715	-6.1314893	0.84422
E281_520	-5.9083686	5.489965	0.65075
E664_580	1.9004588	-5.4301643	0.72613
E795_414	-3.1184602	4.041367	0.51759
E806_35	8.765194	9.041252	0.04146
E809_94	7.5152874	6.83044	0.11558
E123_626	-5.967554	6.0319586	0.78392
E343_570	-3.6224177	4.204061	0.71357
E693_219	3.8428164	4.499654	0.27261
E176_503	1.1815183	-4.8797836	0.6294
E458_576	1.286711	-4.314274	0.72111
E280_40	8.444947	8.430798	0.04774
E827_628	-6.846903	5.2359385	0.78643
E974_339	-1.9247134	3.449179	0.42337
E584_416	-0.711685	3.029136	0.5201
E129_463	1.1329154	-1.5875192	0.57915
E938_281	2.5360425	3.832383	0.3505
E234_379	-2.5256846	3.8377388	0.47362
E326_81	7.36452	6.7399874	0.09925
E808_350	0.44001818	2.926941	0.43719
E785_194	4.0253987	4.1809816	0.24121
E835_76	8.179251	7.7912393	0.09296
E603_706	0.97643703	-5.7735133	0.88442
E552_94	7.5458775	7.84518	0.11558
E78_278	1.1916673	2.4198403	0.34673
E333_32	8.971512	8.468698	0.03769
E41_669	0.7201167	-6.310766	0.83794
E381_295	0.8225548	3.197603	0.36809
E508_202	3.539893	4.2428637	0.25126
E308_663	1.5372452	-5.7712374	0.8304
E85_628	1.2638769	-6.81826	0.78643
E81_435	-5.202867	5.156896	0.54397
E635_169	6.681665	5.922295	0.2098
E850_596	0.845011	-3.1694446	0.74623
E745_552	1.9470885	-5.7996607	0.69095
E735_204	5.9556565	5.8219743	0.25377
E981_168	3.4372096	4.8776593	0.20854
E484_395	1.5371673	-2.1636047	0.49372
E196_709	0.24371025	-6.0064893	0.88819
E224_475	1.1338285	-1.1829702	0.59422
E948_143	5.7168765	5.505153	0.17714
E678_629	1.9710679	-5.441055	0.78769
E742_349	0.32391912	2.8124278	0.43593
E889_485	-5.431901	5.748085	0.60678
E74_291	-1.1815665	3.3910038	0.36307
E299_239	2.1598399	2.7352378	0.29774
E711_436	1.2410216	-0.57117623	0.54523
E57_139	6.272359	5.731021	0.17211
E736_752	-7.020602	6.1443343	0.94221
E997_437	-6.022549	4.878713	0.54648
E478_421	-5.359407	5.366285	0.52638
E811_155	7.444114	7.061372	0.19221
E975_708	1.4411432	-6.8563623	0.88693
E80_312	1.531226	1.3262066	0.38945
E701_11	9.218305	8.974681	0.01131
E743_325	1.365839	1.4576069	0.40578
E292_261	2.7525134	4.3088045	0.32538
E149_164	6.0187397	5.9067545	0.20352
E800_362	2.6186597	3.3358335	0.45226
E905_220	3.519107	4.0930085	0.27387
E416_68	8.076619	7.862281	0.08291
E577_229	3.7357855	3.7993572	0.28518
E344_569	1.12145	-6.0458317	0.71231
E967_510	-3.2846599	3.9917316	0.63819
E247_468	0.85222185	-0.96669316	0.58543
E915_378	0.932226	-2.2208028	0.47236
E683_464	-4.8556943	5.036134	0.5804
E623_397	-1.285264	3.4208462	0.49623
E24_798	1.1946093	-6.673034	1.0
E774_41	8.799832	8.1799755	0.04899
E829_481	1.3093404	-3.2508137	0.60176
E0_46	8.757548	7.9374943	0.05528
E506_672	1.5003101	-6.074324	0.84171
E632_369	-1.0867847	3.1771905	0.46106
E756_728	0.08714726	-5.9076653	0.91206
E707_509	1.2777892	-5.2839975	0.63693
E872_413	-2.7079654	3.9456124	0.51633
E686_255	4.541421	3.8834698	0.31784
E935_25	8.86721	8.988429	0.02889
E51_303	-0.5729528	3.3520808	0.37814
E694_564	1.7567106	-5.022976	0.70603
E770_260	2.6839743	3.7487907	0.32412
E972_322	1.6703165	2.6018338	0.40201
E71_762	0.7302599	-6.524341	0.95477
E980_504	1.1746976	-0.83265704	0.63065
E932_37	8.633449	8.505208	0.04397
E432_78	7.602877	7.217086	0.09548
E353_113	7.1882505	6.4454527	0.13945
E421_169	5.1091995	5.5672865	0.2098
E985_411	0.99153006	-1.7805512	0.51382
E313_66	8.341184	8.640388	0.0804
E447_117	7.6718416	7.3596954	0.14447
E1_340	1.3541226	0.8710115	0.42462
E166_410	-4.0311513	4.115579	0.51256
E659_542	-5.6731343	5.905321	0.67839
E776_402	-2.7631536	3.9596348	0.50251
E579_684	-6.8352547	5.84316	0.85678
E569_230	2.6486526	2.5189307	0.28643
E426_711	1.6756299	-5.830693	0.8907
E640_418	-2.5224154	3.7487848	0.52261
E195_128	7.3083706	6.140897	0.15829
E925_519	-4.0332017	4.442916	0.6495
E611_104	6.7927656	6.9688725	0.12814
E96_34	8.708177	8.322348	0.0402
E689_750	-7.0161934	5.76032	0.9397
E388_527	-3.549814	3.969154	0.65955
E169_8	9.2175665	9.04459	0.00754
E897_617	-5.9294257	6.136979	0.77261
E365_464	-4.6453457	4.687225	0.5804
E266_353	-2.4833562	3.733645	0.44095
E759_469	1.1951534	-3.6244721	0.58668
E520_610	0.4186134	-5.415713	0.76382
E434_38	8.69197	8.255929	0.04523
E185_500	0.70886844	1.1807544	0.62563
E306_3	9.329343	8.957548	0.00126
E108_724	1.853414	-6.029299	0.90704
E945_723	-7.0974607	6.2387085	0.90578
E38_546	0.8085507	-1.6807315	0.68342
E358_229	1.8843733	2.5955393	0.28518
E145_774	1.0416945	-6.0523915	0.96985
E995_167	4.9952316	4.2538147	0.20729
E124_195	4.848074	4.268916	0.24246
E283_774	0.4588203	-6.2040706	0.96985
E802_659	-6.065926	4.9948573	0.82538
E13_780	0.8643214	-6.9979978	0.97739
E324_176	5.70448	4.8774214	0.21859
E120_444	0.76046586	-1.9543301	0.55528
E728_548	2.1247275	-6.2035265	0.68593
E162_335	1.6618814	2.6904485	0.41834
E91_666	1.7384783	-7.0640745	0.83417
E268_169	6.4182754	6.2059093	0.2098
E265_585	-6.460855	5.7412276	0.73241
E826_122	7.0643764	7.0331416	0.15075
E578_338	2.1271832	2.3059063	0.42211
E47_740	1.671541	-6.291345	0.92714
E544_327	1.198172	0.67943877	0.40829
E164_640	-6.787286	5.2318926	0.80151
E465_190	6.4072742	6.698904	0.23618
E501_592	-6.426221	5.5453825	0.74121
E231_675	-6.2851806	6.0779023	0.84548
E703_69	7.546491	8.269581	0.08417
E815_124	7.1261516	7.8708367	0.15327
E606_284	2.75531	2.8577359	0.35427
E510_670	-0.2924504	-5.855479	0.8392
E887_725	1.1465462	-6.988305	0.90829
E504_649	-6.6469398	6.220593	0.81281
E459_555	1.4325004	-4.968452	0.69472
E273_745	-6.744055	6.1902294	0.93342
E517_715	1.0004107	-6.4448185	0.89573
E679_82	8.16083	7.018013	0.1005
E912_83	7.1863437	6.406639	0.10176
E831_166	5.631433	5.525728	0.20603
E540_224	2.4985132	3.1977863	0.27889
E708_662	0.95476437	-3.718527	0.82915
E331_411	1.129149	0.35031843	0.51382
E991_60	8.330575	8.632555	0.07286
E949_235	1.194857	2.8459504	0.29271
E307_671	0.5470018	-5.625618	0.84045
E221_494	0.6558809	-3.407234	0.61809
E367_67	8.190073	7.8788595	0.08166
E638_32	8.755618	8.868767	0.03769
E885_636	-7.4955645	5.5608187	0.79648
E474_564	2.4599576	-5.51639	0.70603
E269_528	-1.4481059	3.2186315	0.6608
E653_123	7.840583	6.7693644	0.15201
E574_737	0.71990496	-6.850482	0.92337
E746_687	-7.061829	5.453252	0.86055
E473_212	3.382594	4.3346615	0.26382
E992_321	1.6150591	1.0000188	0.40075
E236_152	5.4463754	5.796286	0.18844
E607_153	6.417793	6.2146955	0.1897
E217_226	1.4753506	3.0784256	0.28141
E682_749	1.7148844	-6.8733387	0.93844
E143_576	-4.8020515	5.41678	0.72111
E88_444	-3.1244907	3.9502294	0.55528
E103_583	1.28467	-5.608191	0.7299
E973_570	0.72916126	-4.319949	0.71357
E585_190	5.505901	4.828324	0.23618
E864_123	7.020957	7.1582036	0.15201
E799_163	6.279725	6.05688	0.20226
E293_266	3.5417862	3.1740792	0.33166
E732_21	9.160191	8.516033	0.02387
E834_781	-7.02614	5.8628798	0.97864
E648_749	1.1023624	-6.3414392	0.93844
E591_412	-2.2103374	3.8624668	0.51508
E16_685	-6.2225485	5.8193374	0.85804
E42_669	0.3811742	-5.950955	0.83794
E119_494	-5.087941	4.6224666	0.61809
E89_402	-2.4101732	3.7130435	0.50251
E163_341	1.4030734	0.52658767	0.42588
E751_299	4.0775743	3.9891598	0.37312
E346_744	1.8665049	-6.4412837	0.93216
E127_762	1.6166126	-6.391681	0.95477
E476_511	-5.7820187	5.435134	0.63945
E752_706	-6.7141237	5.9167037	0.88442
E610_379	-2.7060435	3.9532218	0.47362
E440_356	-3.9964616	4.4638004	0.44472
E76_298	-0.8113339	3.047357	0.37186
E101_441	-3.6141088	4.392526	0.55151
E6_249	3.9928703	3.724642	0.3103
E836_327	-1.6388946	3.5934248	0.40829
E272_431	0.7458815	-3.7357137	0.53894
E555_610	0.83227485	-4.647563	0.76382
E289_677	-6.480229	5.0176783	0.84799
E461_630	-6.9625707	4.739937	0.78894
E262_260	1.8052021	2.57944	0.32412
E139_192	5.7068586	5.7852693	0.23869
E741_724	1.3345609	-6.102798	0.90704
E499_744	0.44691992	-5.837893	0.93216
E674_757	1.3142134	-6.2599854	0.94849
E184_288	4.164989	4.3525014	0.3593
E63_310	-0.941238	3.4304032	0.38693
E354_182	2.31093	4.1209164	0.22613
E286_733	-7.0047503	5.889909	0.91834
E733_409	-3.6829915	4.2180586	0.51131
E910_2	9.293119	9.081375	0.0
E928_413	-2.0141447	3.926631	0.51633
E223_216	3.533559	4.2909684	0.26884
E456_570	0.8771102	-4.136115	0.71357
E449_536	0.81422067	-5.435085	0.67085
E136_565	1.6684464	-5.42882	0.70729
E65_409	-3.3238506	4.2843595	0.51131
E760_389	-1.865951	3.4200127	0.48618
E156_349	-0.95383984	3.3666253	0.43593
E861_63	7.983476	8.056679	0.07663
E462_465	-5.5728908	5.758582	0.58166
E710_454	-5.2899647	6.110167	0.56784
E479_376	-3.2195952	4.1069717	0.46985
E718_642	-6.889733	4.6760793	0.80402
E518_653	-6.260259	5.8870225	0.81784
E203_460	-4.673308	4.377758	0.57538
E495_420	-1.3825947	3.3232496	0.52513
E918_213	4.7199106	4.6604886	0.26508
E874_529	-6.0420437	6.240259	0.66206
E738_118	7.9419675	7.4947205	0.14573
E586_194	4.5766273	3.9450285	0.24121
E147_464	0.71715444	-1.3603169	0.5804
E818_124	6.080106	6.5867357	0.15327
E43_709	1.1675829	-6.6344314	0.88819
E927_770	0.7552392	-6.18097	0.96482
E154_714	-6.096725	4.9960866	0.89447
E599_686	1.0632333	-4.61945	0.8593
E796_124	6.3375664	6.3918977	0.15327
E604_174	6.269738	6.7784014	0.21608
E132_113	6.7251673	6.787235	0.13945
E939_747	0.89077413	-6.285114	0.93593
E497_637	-7.18418	5.2845874	0.79774
E740_32	8.761896	8.845446	0.03769
E619_283	2.5249233	3.661679	0.35302
E608_74	7.560673	7.818209	0.09045
E529_649	-7.1554112	5.3974195	0.81281
E336_210	3.5739028	4.450139	0.26131
E321_512	-6.1696477	5.3345437	0.6407
E159_557	0.48107725	-5.570577	0.69724
E793_176	6.1446786	5.457156	0.21859
E641_429	-2.731399	3.908108	0.53643
E983_551	-6.0860415	6.0926914	0.6897
E966_782	0.71224207	-5.407895	0.9799
E411_493	-5.246335	5.5393124	0.61683
E868_487	1.0343889	-4.1493564	0.6093
E113_27	9.11437	8.610921	0.03141
E514_578	-5.8569117	5.3703246	0.72362
E879_600	-6.4603252	5.7709045	0.75126
E666_4	9.296556	9.035044	0.00251
E228_78	8.097647	8.5313015	0.09548
E902_454	-4.145333	4.79994	0.56784
E490_767	-7.0020113	6.5444727	0.96106
E157_95	7.502243	7.817662	0.11683
E618_54	8.714113	7.9690084	0.06533
E257_542	-7.0817046	4.6739216	0.67839
E142_520	1.2343163	-4.1538672	0.65075
E621_546	0.45979518	-4.2951555	0.68342
E14_363	2.1466787	3.2964592	0.45352
E8_248	2.1996531	3.7420106	0.30905
E45_757	-7.1595945	5.636878	0.94849
E870_310	1.6399668	1.4373788	0.38693
E994_383	-0.34720874	3.0611727	0.47864
E50_98	7.281391	6.2998686	0.1206
E82_11	9.324508	8.815821	0.01131
E805_171	5.7106595	6.047918	0.21231
E961_603	2.69043	0.56006056	0.75503
E114_268	2.4774861	3.3610725	0.33417
E186_217	3.7446513	3.8923097	0.2701
E946_752	1.2996306	-6.6606107	0.94221
E345_492	1.3633627	-1.5977826	0.61558
E673_720	-6.219793	5.8131666	0.90201
E428_515	1.1094791	-3.1793776	0.64447
E792_82	7.669845	8.286309	0.1005
E213_168	6.7395754	5.86624	0.20854
E115_156	6.797458	6.780056	0.19347
E813_94	7.1574693	6.471835	0.11558
E405_54	8.743902	8.134699	0.06533
E370_756	2.009735	-6.6552505	0.94724
E637_510	-5.863521	5.2631135	0.63819
E541_699	-7.4630065	4.94713	0.87563
E688_187	4.3590217	5.534551	0.23241
E294_66	7.757793	7.5921206	0.0804
E369_175	6.361564	5.274857	0.21734
E339_522	-6.224212	4.618727	0.65327
E960_599	1.1643302	-2.5434585	0.75
E984_641	0.5167556	-5.2370048	0.80276
E284_520	2.356837	-5.496759	0.65075
E675_476	-4.722092	5.0375957	0.59548
E230_338	1.3103912	0.7163728	0.42211
E392_96	7.961793	7.5502076	0.11809
E347_570	-6.067582	4.775986	0.71357
E222_545	1.7566677	-4.561567	0.68216
E216_149	5.2291083	5.5757155	0.18467
E102_425	1.4660715	-1.7964718	0.53141
E233_371	1.1035271	-0.4204627	0.46357
E873_759	0.5553135	-6.9930587	0.95101
E328_76	8.070635	7.2650023	0.09296
E483_413	1.0543185	-1.5712355	0.51633
E423_54	7.9416537	8.200402	0.06533
E896_731	0.53367156	-5.256416	0.91583
E699_303	1.8650069	2.614045	0.37814
E757_120	6.969465	6.623403	0.14824
