	dim1	dim2	pt
E137_56	2.4281688	-5.4338236	0.06784
E490_520	-3.3959095	4.701068	0.65075
E375_420	3.4566302	7.3525424	0.52513
E592_101	1.6692834	-3.5106344	0.12437
E764_798	-6.3745832	6.796362	1.0
E742_574	-3.417452	4.679835	0.71859
E708_215	0.016914912	2.423582	0.26759
E218_661	3.877944	8.556992	0.82789
E782_467	2.2252975	6.545308	0.58417
E861_52	2.0951939	-5.612434	0.06281
E577_463	2.1945288	6.4100122	0.57915
E611_416	-5.2869935	5.510322	0.5201
E233_94	1.4740914	-3.9350214	0.11558
E376_152	2.522534	-2.3781807	0.18844
E921_245	0.1261057	1.5519303	0.30528
E121_540	-6.2266836	5.808767	0.67588
E821_582	-4.267169	5.2620406	0.72864
E185_383	-0.050830927	3.5879943	0.47864
E691_714	3.395578	8.844626	0.89447
E134_625	0.6904752	-12.930963	0.78266
E230_142	2.1876829	-3.9912632	0.17588
E52_370	-1.9646108	1.3483573	0.46231
E807_4	2.3344336	-7.0714803	0.00251
E90_27	2.5375018	-6.404281	0.03141
E477_798	3.836697	8.335803	1.0
E343_427	2.0454812	6.1561947	0.53392
E599_307	0.09950617	1.8312327	0.38317
E259_763	0.74927247	-13.364736	0.95603
E800_240	1.7484266	-1.6005918	0.29899
E455_514	1.4420247	-12.571432	0.64322
E992_397	2.548305	6.8267055	0.49623
E896_261	0.21783039	2.112988	0.32538
E464_175	2.381662	-2.1726222	0.21734
E928_67	1.9340378	-4.6658278	0.08166
E190_452	2.7827358	7.203457	0.56533
E119_184	1.6626159	-2.7769063	0.22864
E46_572	1.2769704	-13.1855	0.71608
E830_118	1.9277583	-4.002213	0.14573
E832_758	-5.732101	6.915464	0.94975
E81_305	0.515526	1.8283244	0.38065
E988_741	3.715567	8.616975	0.92839
E345_2	2.2938578	-7.1235795	0.0
E489_75	2.3708005	-5.2250123	0.09171
E308_45	2.0503712	-6.1803293	0.05402
E70_9	2.330372	-7.0219283	0.00879
E978_481	-4.085374	5.0396185	0.60176
E2_145	2.176762	-2.7527707	0.17965
E488_265	0.49411693	2.4485266	0.3304
E542_16	2.4777498	-6.7235594	0.01759
E856_65	2.363814	-4.958779	0.07915
E891_713	0.672405	-13.180709	0.89322
E703_16	2.2121832	-6.9997754	0.01759
E283_792	-6.050406	6.9147124	0.99246
E729_400	-1.8682553	3.6186883	0.5
E290_325	0.6244421	3.569596	0.40578
E494_217	0.9508618	-0.41255417	0.2701
E323_556	3.8145788	7.5032625	0.69598
E160_195	1.9259557	-1.6445662	0.24246
E213_372	-1.7799098	1.5689127	0.46482
E341_561	3.4312658	8.136738	0.70226
E249_36	2.0955465	-6.2786303	0.04271
E4_313	0.2765764	3.457885	0.3907
E687_566	-4.076163	5.662411	0.70854
E35_771	-6.051767	6.9740834	0.96608
E813_45	2.6296506	-5.156821	0.05402
E541_114	1.9192035	-4.070784	0.1407
E496_730	1.5136548	-13.699038	0.91457
E202_394	-1.7156942	1.3905987	0.49246
E223_234	0.76880956	1.3836429	0.29146
E720_524	2.9411573	7.63171	0.65578
E98_637	-6.0761747	6.727586	0.79774
E107_386	-3.9629693	5.1335998	0.48241
E33_688	-6.5295663	6.292241	0.86181
E751_651	1.2551159	-13.079778	0.81533
E103_235	1.2770346	-1.1580666	0.29271
E874_240	0.8269556	1.2616745	0.29899
E403_595	3.727127	8.154007	0.74497
E651_499	2.2829945	-12.082159	0.62437
E915_772	0.55365205	-13.093182	0.96734
E862_431	2.6674159	7.085608	0.53894
E613_233	-0.22242059	1.9593215	0.2902
E159_534	-5.645894	6.497976	0.66834
E485_133	1.7170745	-2.3155236	0.16457
E235_206	1.3171899	-0.99829286	0.25628
E108_441	-2.2331448	4.4190416	0.55151
E854_173	1.1187751	-2.5687554	0.21482
E186_582	1.4624565	-13.197866	0.72864
E431_508	2.506465	-11.501121	0.63568
E71_511	2.677818	6.9532337	0.63945
E760_99	2.7068558	-4.493517	0.12186
E406_244	-0.8461327	2.7939854	0.30402
E0_331	-0.09207124	2.6467788	0.41332
E166_53	2.6064427	-5.7731547	0.06407
E866_32	2.1129448	-6.463477	0.03769
E752_750	3.3686707	9.028878	0.9397
E270_587	0.65115494	-12.11222	0.73492
E501_75	2.335292	-4.5445685	0.09171
E361_749	-6.119315	6.689177	0.93844
E916_664	-5.6309285	5.7947145	0.83166
E257_642	3.8142545	8.009769	0.80402
E165_437	-1.7566082	3.097739	0.54648
E794_14	2.162652	-6.9707403	0.01508
E327_630	0.84080374	-12.740391	0.78894
E679_315	-0.933213	2.6611862	0.39322
E633_326	-0.5114842	2.5319788	0.40704
E273_479	-3.9553325	5.5192175	0.59925
E730_197	1.3914331	-2.085761	0.24497
E201_267	0.3577189	2.3122938	0.33291
E709_120	1.9760993	-4.08101	0.14824
E268_46	1.9441367	-6.2853837	0.05528
E138_41	2.5771768	-5.731816	0.04899
E644_132	1.7333902	-3.353144	0.16332
E402_311	-3.0196693	4.4959946	0.38819
E776_490	1.3855284	-12.047132	0.61307
E64_264	0.22486149	0.8709173	0.32915
E225_424	-2.7686079	4.175125	0.53015
E80_167	1.789063	-1.6546403	0.20729
E452_539	3.1719582	7.9521546	0.67462
E11_796	-6.038069	5.8843713	0.99749
E560_216	1.4836365	-1.1807628	0.26884
E689_528	-5.733197	6.4665346	0.6608
E750_419	2.1710324	6.4024715	0.52387
E954_244	-0.049712412	2.5048113	0.30402
E93_637	3.7348547	7.925968	0.79774
E907_661	1.7302879	-13.297753	0.82789
E57_460	0.8883105	4.8128967	0.57538
E562_731	-6.7033453	6.5474114	0.91583
E519_224	1.3231463	-2.0734503	0.27889
E399_283	0.65356547	-1.9291272	0.35302
E271_377	-0.559917	3.3214226	0.47111
E153_544	-6.353483	6.220068	0.6809
E597_117	2.338642	-4.220358	0.14447
E219_20	2.4098032	-6.6869116	0.02261
E649_534	-5.744252	6.1847916	0.66834
E214_682	3.5001395	8.578805	0.85427
E252_280	-1.2932009	2.870166	0.34925
E796_511	-4.423616	5.7011228	0.63945
E66_600	-4.8980656	5.80785	0.75126
E989_212	0.9258981	0.7834879	0.26382
E274_708	-5.1897416	6.6813016	0.88693
E646_706	-5.642166	5.9258585	0.88442
E738_412	2.0690618	6.161473	0.51508
E215_40	2.1340601	-6.6042986	0.04774
E217_784	0.9082746	-13.480718	0.98241
E444_66	2.4960036	-4.9034805	0.0804
E615_527	2.1532366	-12.116758	0.65955
E517_245	1.4168788	-0.0011493191	0.30528
E539_307	-0.8983595	2.2374356	0.38317
E276_757	-6.0258303	7.005756	0.94849
E523_195	1.0010223	-1.953343	0.24246
E790_698	3.9805763	8.449501	0.87437
E67_31	2.6315196	-6.468875	0.03643
E146_333	-0.15219922	1.5804893	0.41583
E369_511	1.3827802	-12.111766	0.63945
E797_591	-5.580179	6.725003	0.73995
E162_710	3.9115255	8.293289	0.88945
E133_672	0.9041341	-12.754535	0.84171
E739_589	3.8234942	8.057466	0.73744
E39_410	1.3732361	4.8869967	0.51256
E84_61	1.8835403	-5.379655	0.07412
E607_373	-1.1659635	2.2318912	0.46608
E158_517	-5.3422017	6.6578603	0.64698
E803_450	2.3930125	6.7853465	0.56281
E925_581	0.7808529	-12.55016	0.72739
E716_593	1.5854625	-12.669367	0.74246
E779_492	1.9237282	-12.812214	0.61558
E91_186	1.1353992	-1.2214938	0.23116
E834_380	-1.2766896	3.5740829	0.47487
E171_220	1.0476314	-0.00789443	0.27387
E266_629	1.9432518	-12.522495	0.78769
E899_601	-5.1164665	5.9608035	0.75251
E415_364	0.85191613	4.614979	0.45477
E95_477	-4.432388	5.508253	0.59673
E32_653	0.46603787	-12.661513	0.81784
E674_509	1.6080484	-11.92358	0.63693
E826_471	2.2037427	-12.411715	0.5892
E548_503	3.0905159	7.598453	0.6294
E37_175	1.4088783	-1.5679653	0.21734
E325_540	-5.5069847	6.086423	0.67588
E858_199	1.8984526	-1.4154468	0.24749
E840_177	1.3880181	-2.1886432	0.21985
E711_472	2.5092814	6.790036	0.59045
E980_684	1.3766272	-13.554192	0.85678
E731_723	1.342976	-12.961087	0.90578
E390_333	-1.6887852	1.4033175	0.41583
E886_576	-5.796301	6.3972373	0.72111
E675_537	2.086852	-12.63925	0.67211
E563_744	1.0302417	-13.459148	0.93216
E847_689	1.1124834	-13.084714	0.86307
E845_343	-0.8673713	2.9667292	0.42839
E12_325	-0.21926573	1.8920145	0.40578
E910_538	1.2931023	-12.559803	0.67337
E140_585	-5.5981765	6.175596	0.73241
E74_706	-6.606481	6.3688235	0.88442
E781_471	-3.119864	4.527469	0.5892
E812_661	1.3158863	-13.617574	0.82789
E43_535	3.028398	8.546343	0.6696
E618_336	-1.364181	2.932613	0.4196
E520_784	-5.8857813	6.8485003	0.98241
E479_722	1.4177927	-13.273065	0.90452
E370_251	0.25479543	1.128009	0.31281
E425_772	-6.270838	6.7284446	0.96734
E704_435	1.5280398	5.4628606	0.54397
E670_507	-5.7880893	5.908429	0.63442
E909_714	1.0694128	-13.617347	0.89447
E105_470	-5.1763096	6.173869	0.58794
E427_280	-1.3201998	1.7472628	0.34925
E210_749	1.1628712	-13.608753	0.93844
E340_153	1.4311544	-2.5732381	0.1897
E398_561	3.2650673	8.508454	0.70226
E511_607	2.276447	6.5218225	0.76005
E941_751	0.527552	-13.117483	0.94095
E559_565	3.8368	8.122593	0.70729
E983_625	0.71741515	-12.72751	0.78266
E755_615	3.246788	8.539848	0.7701
E575_144	1.6695606	-2.547254	0.17839
E608_178	2.7966156	-2.6587853	0.22111
E304_121	1.7402052	-4.063856	0.1495
E439_334	-1.7791805	3.607979	0.41709
E486_568	0.6924595	-12.831046	0.71106
E623_498	2.1374075	-12.172471	0.62312
E198_675	3.9910982	7.869534	0.84548
E367_347	1.2732779	1.7445174	0.43342
E927_162	2.3389213	-2.4481432	0.20101
E836_151	1.6118928	-4.667295	0.18719
E733_56	2.7245433	-5.1193786	0.06784
E447_116	1.8441983	-4.937622	0.14322
E466_391	-3.437478	4.76956	0.48869
E995_611	3.5107632	8.134583	0.76508
E495_148	2.0826328	-3.3179126	0.18342
E870_662	1.7936754	-13.215116	0.82915
E602_540	3.4228613	7.7692404	0.67588
E726_566	2.1644433	-11.508094	0.70854
E920_469	-4.2699165	5.1460333	0.58668
E982_468	-1.551998	2.0069776	0.58543
E919_210	0.28140324	2.0626268	0.26131
E546_156	1.0416504	-1.9932467	0.19347
E950_745	-6.7127447	6.038809	0.93342
E696_562	1.6524683	-13.053731	0.70352
E699_749	0.96282804	-13.580132	0.93844
E117_577	3.716224	8.076428	0.72236
E349_48	2.042979	-5.7993107	0.05779
E295_753	-6.100286	6.900053	0.94347
E254_362	-1.5373496	3.259776	0.45226
E887_299	0.49443987	3.466306	0.37312
E204_318	-0.52951485	1.5570116	0.39698
E61_599	-5.0709186	5.819274	0.75
E798_158	1.7708093	-1.8695048	0.19598
E303_456	1.2618557	4.5945683	0.57035
E229_493	2.6053178	-11.604711	0.61683
E817_569	-5.8860188	6.202038	0.71231
E187_190	1.0925452	-1.3551075	0.23618
E661_57	2.1998146	-5.7762003	0.0691
E772_634	0.7185342	-12.564437	0.79397
E773_132	2.0474172	-4.5969667	0.16332
E810_382	-2.17467	3.9253008	0.47739
E298_126	2.0999894	-2.0906634	0.15578
E7_93	2.0358436	-4.8586636	0.11432
E487_5	2.287337	-7.099247	0.00377
E269_99	1.5984497	-4.1006517	0.12186
E149_538	-2.1871781	1.8203379	0.67337
E734_658	-5.4949393	6.0437427	0.82412
E130_130	2.1654634	-2.3191173	0.1608
E804_168	1.2301456	-1.9597269	0.20854
E880_479	2.1799576	-12.099367	0.59925
E18_616	-6.392022	6.3793397	0.77136
E624_305	0.38637027	1.9765286	0.38065
E707_147	2.0233324	-2.590576	0.18216
E26_77	2.3393493	-5.088453	0.09422
E576_341	0.49249464	2.4475818	0.42588
E786_157	1.596892	-1.7227978	0.19472
E994_747	-6.3172064	6.5922527	0.93593
E481_409	-2.4630833	4.051642	0.51131
E256_134	1.4771373	-2.621153	0.16583
E62_88	1.8362265	-5.569805	0.10804
E593_235	1.1558506	1.0916798	0.29271
E208_465	-2.3826292	0.72871387	0.58166
E289_77	1.9666464	-5.1031227	0.09422
E672_51	2.342808	-5.8056197	0.06156
E603_112	2.2689948	-4.0014567	0.13819
E395_226	0.4997017	1.2582998	0.28141
E13_513	2.4835174	6.854038	0.64196
E338_48	1.9027361	-6.2986765	0.05779
E505_573	0.666199	-12.260214	0.71734
E952_464	1.8883793	5.844934	0.5804
E543_466	-5.020934	5.642429	0.58291
E131_444	2.9605284	7.320061	0.55528
E310_728	-6.574465	6.6055827	0.91206
E721_540	-5.376623	6.3588157	0.67588
E264_527	3.2228606	8.358713	0.65955
E621_205	1.690049	-1.2402892	0.25503
E692_488	3.014096	6.99706	0.61055
E209_504	-4.0275903	5.21818	0.63065
E330_505	-1.0340669	4.5511293	0.63191
E549_219	1.6867473	-1.0887566	0.27261
E302_767	3.854485	8.4858055	0.96106
E63_460	-5.044801	6.2888885	0.57538
E246_785	3.7500734	8.649586	0.98367
E688_383	-3.2131193	4.656342	0.47864
E701_101	1.6909479	-3.5909631	0.12437
E967_395	-1.1226296	1.965595	0.49372
E207_308	0.43202335	2.5485363	0.38442
E955_373	1.9033552	6.159856	0.46608
E154_638	1.7796501	-13.113468	0.79899
E85_393	2.347571	6.627027	0.49121
E228_777	3.773516	8.6399555	0.97362
E626_48	2.5507586	-5.887502	0.05779
E192_519	2.0133824	-12.124301	0.6495
E82_286	0.7265212	-0.15740782	0.35678
E942_666	-6.451018	6.1953707	0.83417
E997_98	1.8084215	-4.622209	0.1206
E702_669	1.525555	-13.6908655	0.83794
E530_714	0.88746095	-13.289784	0.89447
E301_79	1.7247726	-5.327823	0.09673
E985_21	2.6249924	-6.662781	0.02387
E321_533	3.1582115	8.187858	0.66709
E763_445	-3.3730392	4.757566	0.55653
E14_80	1.8909402	-5.409063	0.09799
E710_501	-5.912819	6.212363	0.62688
E936_282	0.4915256	3.7988183	0.35176
E499_95	1.7112144	-4.8406806	0.11683
E176_600	0.95970553	-3.4923882	0.75126
E713_608	1.585522	-12.482955	0.76131
E358_394	0.2655236	4.3043537	0.49246
E413_217	0.6961415	1.195095	0.2701
E172_241	-0.12092678	2.6208122	0.30025
E53_716	0.8305199	-13.248292	0.89698
E677_6	2.284308	-7.0929685	0.00503
E771_358	-3.35875	4.812065	0.44724
E685_89	2.562609	-4.494429	0.1093
E286_228	0.16163674	0.7780542	0.28392
E690_394	-4.401382	5.6165767	0.49246
E732_212	0.17965424	1.2372134	0.26382
E69_393	1.6927072	5.598692	0.49121
E753_688	4.189951	8.062314	0.86181
E795_164	1.822008	-2.6442153	0.20352
E823_598	3.0318682	8.020663	0.74874
E60_345	-2.5230484	4.023738	0.4309
E92_402	-4.5220647	5.992058	0.50251
E322_431	-0.6662795	3.8822403	0.53894
E498_240	0.5741599	0.36422205	0.29899
E420_404	1.7599335	5.6077795	0.50503
E938_137	1.5078453	-3.4787583	0.1696
E126_2	2.3011491	-7.1229396	0.0
E569_43	2.4695988	-6.040267	0.05151
E835_787	3.1833503	8.649546	0.98618
E240_339	-1.3426417	1.938886	0.42337
E822_781	1.1042852	-13.644537	0.97864
E903_768	3.3350267	8.819253	0.96231
E761_62	2.5399458	-4.902667	0.07538
E551_581	3.5907216	8.078461	0.72739
E581_15	2.2091	-6.910341	0.01633
E686_406	0.24827962	3.543106	0.50754
E260_384	-4.2580028	5.3442516	0.4799
E616_618	3.7643802	8.613448	0.77387
E405_687	-6.700922	6.2202945	0.86055
E680_263	0.26208028	2.3154275	0.32789
E79_148	2.3061528	-1.7159382	0.18342
E843_296	0.62007266	2.0351365	0.36935
E977_232	0.7697524	-1.064711	0.28894
E429_746	0.63474363	-12.846292	0.93467
E428_176	1.9411211	-3.5325296	0.21859
E332_777	3.9133117	8.718824	0.97362
E566_351	-0.1343239	2.369447	0.43844
E873_329	1.649146	5.2841797	0.4108
E391_511	-5.902771	5.994974	0.63945
E292_605	0.8314961	-12.717621	0.75754
E890_677	0.804772	-13.15565	0.84799
E453_354	-1.2447394	3.3344624	0.44221
E770_135	1.8303338	-2.5585985	0.16709
E650_83	1.6336651	-5.6405697	0.10176
E924_196	1.3459133	-0.37886855	0.24372
E83_27	2.4847784	-6.4624343	0.03141
E961_246	0.11543385	1.8316387	0.30653
E705_675	-6.0021954	6.97803	0.84548
E556_61	2.194264	-5.5092125	0.07412
E957_63	2.4538739	-4.6789546	0.07663
E380_621	1.5514882	-13.256194	0.77764
E386_380	-2.2269478	3.830759	0.47487
E918_447	2.485001	-11.648033	0.55905
E958_645	-6.4528766	6.6231394	0.80779
E242_84	2.2980416	-4.7915664	0.10302
E617_499	2.55818	7.525249	0.62437
E883_664	0.9759176	-12.413692	0.83166
E926_665	1.4270781	-13.249176	0.83291
E99_655	-5.7962875	6.846844	0.82035
E144_776	0.50964093	-13.048975	0.97236
E236_242	0.5254559	1.2936364	0.30151
E850_4	2.2814848	-7.0980864	0.00251
E513_415	2.8482025	7.3025165	0.51884
E929_182	1.3274783	-1.0590364	0.22613
E377_458	-3.9615245	5.0232625	0.57286
E448_753	1.2080625	-13.525737	0.94347
E374_169	1.9049126	-3.189154	0.2098
E363_361	-2.354001	3.7695098	0.45101
E582_645	1.0953758	-12.742317	0.80779
E430_761	-6.1937246	6.723507	0.95352
E421_617	-5.7998924	6.9428306	0.77261
E412_573	2.976334	7.805655	0.71734
E42_325	-1.2468172	3.2233474	0.40578
E129_560	1.2301006	-12.37556	0.70101
E253_670	-6.0397243	6.416993	0.8392
E291_246	0.5960257	2.4464207	0.30653
E962_669	-5.636317	6.5894003	0.83794
E545_326	0.052926302	2.099898	0.40704
E956_754	4.0602236	8.726935	0.94472
E940_133	2.4130726	-3.5115001	0.16457
E474_360	-0.5787496	1.9596003	0.44975
E698_391	-2.0764685	3.5599368	0.48869
E627_516	-2.2838163	1.1311392	0.64573
E6_513	-5.1203036	6.0401406	0.64196
E656_775	3.7525785	8.73446	0.97111
E410_627	2.992998	8.359072	0.78518
E981_161	1.6067721	-1.2002321	0.19975
E336_55	2.0143762	-6.141212	0.06658
E572_653	1.5270239	-12.766043	0.81784
E522_273	-0.69162273	2.908763	0.34045
E973_59	2.8151217	-4.470081	0.07161
E334_275	-0.5524692	2.4930806	0.34296
E357_293	0.06975094	2.7456388	0.36558
E818_491	2.7433028	7.6614504	0.61432
E606_778	3.2721758	8.780954	0.97487
E960_708	1.5851748	-13.056745	0.88693
E482_364	-0.32423145	2.1529129	0.45477
E416_786	3.6957355	8.257018	0.98492
E31_288	-0.5814938	2.5510964	0.3593
E824_481	1.2186688	-12.393479	0.60176
E635_25	2.1991165	-6.7639103	0.02889
E846_209	1.3923211	-0.691202	0.26005
E587_744	3.4579475	8.912738	0.93216
E353_15	2.2678814	-6.970497	0.01633
E524_109	1.3691844	-4.0294347	0.13442
E387_476	-1.8809563	1.4403383	0.59548
E851_649	0.98518634	-12.884917	0.81281
E580_451	-1.254001	4.656003	0.56407
E287_679	3.8078363	8.27164	0.8505
E970_392	0.60222524	3.530816	0.48995
E15_632	-6.1647835	6.75921	0.79146
E407_24	2.0667334	-6.6401696	0.02764
E418_528	-3.8145878	4.9767413	0.6608
E372_32	2.7493892	-6.051293	0.03769
E743_125	2.2315385	-3.0643952	0.15452
E841_556	-5.4731646	6.484584	0.69598
E849_729	-6.511926	6.238969	0.91332
E440_57	2.067622	-5.4719334	0.0691
E816_481	-4.8647885	5.645178	0.60176
E222_651	3.359907	8.486552	0.81533
E864_403	0.4212397	3.9054825	0.50377
E984_757	0.6023839	-13.135067	0.94849
E930_691	3.6176467	8.658177	0.86558
E860_184	1.7705947	-2.6409667	0.22864
E853_43	2.0871835	-6.246376	0.05151
E265_299	0.8321682	4.0185723	0.37312
E476_53	2.3935108	-5.5150805	0.06407
E619_331	-1.0822691	2.7591224	0.41332
